Nr.,Type,bolt_num,BL,sBL,dia_1,dia_2,gear1_x,gear1_y,gear1_z,gear2_x,gear2_y,gear2_z,bolt1_x,bolt1_y,bolt1_z,bolt2_x,bolt2_y,bolt2_z,bolt3_x,bolt3_y,bolt3_z,bolt4_x,bolt4_y,bolt4_z,bolt5_x,bolt5_y,bolt5_z,euler_x,euler_y,euler_z
TypeB1_0036,4,3,7.194,1.425,4.403,0.0,2.2016,1.0,12.433,0.0,0.0,0.0,1.35,-4.166,10.789,1.35,-2.052,14.99,1.35,1.1,10.764,0.0,0.0,0.0,0.0,0.0,0.0,9.5573,-2.1039,-0.483
TypeB1_0037,4,3,6.68,1.653,3.832,0.0,1.9161,1.0,12.0606,0.0,0.0,0.0,1.35,-3.742,10.701,1.35,-1.728,14.329,1.35,1.1,11.2,0.0,0.0,0.0,0.0,0.0,0.0,11.5757,4.9484,1.3768
TypeB1_0038,4,3,7.659,1.932,4.151,0.0,2.0756,1.0,13.2384,0.0,0.0,0.0,1.35,-3.948,11.68,1.35,-2.014,15.673,1.35,1.1,12.764,0.0,0.0,0.0,0.0,0.0,0.0,-1.1589,-2.6745,0.1668
TypeB1_0039,4,3,6.868,0.91,3.57,0.0,1.7849,1.0,11.8262,0.0,0.0,0.0,1.35,-3.495,10.532,1.35,-1.471,13.948,1.35,1.1,10.696,0.0,0.0,0.0,0.0,0.0,0.0,14.8837,3.77,0.0652
TypeB1_0040,4,3,7.326,1.304,4.297,0.0,2.1486,1.0,12.7323,0.0,0.0,0.0,1.35,-4.093,11.147,1.35,-2.025,15.238,1.35,1.1,11.944,0.0,0.0,0.0,0.0,0.0,0.0,3.7104,3.751,2.2309
TypeB1_0041,4,3,7.419,1.107,4.252,0.0,2.1262,1.0,12.3657,0.0,0.0,0.0,1.35,-4.079,10.826,1.35,-2.215,14.85,1.35,1.1,10.902,0.0,0.0,0.0,0.0,0.0,0.0,5.2398,3.1197,-3.3502
TypeB1_0042,4,3,7.509,1.926,4.281,0.0,2.1403,1.0,13.3124,0.0,0.0,0.0,1.35,-4.121,11.787,1.35,-1.776,15.786,1.35,1.1,12.088,0.0,0.0,0.0,0.0,0.0,0.0,-11.5238,-4.482,0.7672
TypeB1_0043,4,3,7.659,0.92,3.972,0.0,1.9858,1.0,12.7226,0.0,0.0,0.0,1.35,-3.814,11.253,1.35,-2.364,15.038,1.35,1.1,11.783,0.0,0.0,0.0,0.0,0.0,0.0,-0.8629,-0.6696,2.322
TypeB1_0044,4,3,6.772,0.718,4.22,0.0,2.1101,1.0,11.3845,0.0,0.0,0.0,1.35,-4.12,9.949,1.35,-1.883,13.844,1.35,1.1,11.392,0.0,0.0,0.0,0.0,0.0,0.0,-8.5425,2.1975,0.7446
TypeB1_0045,4,3,7.285,1.319,3.643,0.0,1.8214,1.0,12.3303,0.0,0.0,0.0,1.35,-3.501,10.939,1.35,-1.481,14.485,1.35,1.1,11.848,0.0,0.0,0.0,0.0,0.0,0.0,-3.6135,-2.9732,-3.4905
TypeB1_0046,4,3,7.253,1.257,4.405,0.0,2.2024,1.0,12.4254,0.0,0.0,0.0,1.35,-4.29,10.94,1.35,-2.213,14.988,1.35,1.1,11.69,0.0,0.0,0.0,0.0,0.0,0.0,-14.0091,-3.3704,-2.7932
TypeB1_0047,4,3,7.56,0.743,3.784,0.0,1.8918,1.0,12.473,0.0,0.0,0.0,1.35,-3.623,11.033,1.35,-1.542,14.697,1.35,1.1,10.49,0.0,0.0,0.0,0.0,0.0,0.0,-13.2079,3.6159,2.4631
TypeB1_0048,4,3,6.917,0.963,3.732,0.0,1.866,1.0,11.572,0.0,0.0,0.0,1.35,-3.621,10.203,1.35,-2.228,13.768,1.35,1.1,9.706,0.0,0.0,0.0,0.0,0.0,0.0,-7.8748,3.8069,-1.4053
TypeB1_0049,4,3,7.351,1.973,3.847,0.0,1.9236,1.0,13.4379,0.0,0.0,0.0,1.35,-3.703,12.006,1.35,-1.848,15.72,1.35,1.1,12.544,0.0,0.0,0.0,0.0,0.0,0.0,9.2795,-3.019,-0.722
TypeB1_0050,4,3,7.95,1.597,4.076,0.0,2.0379,1.0,13.6739,0.0,0.0,0.0,1.35,-3.893,12.155,1.35,-2.028,16.072,1.35,1.1,11.681,0.0,0.0,0.0,0.0,0.0,0.0,10.2217,-2.5673,-1.3701
TypeB1_0051,4,3,6.455,1.109,3.77,0.0,1.8849,1.0,11.6868,0.0,0.0,0.0,1.35,-3.606,10.245,1.35,-1.99,13.929,1.35,1.1,9.965,0.0,0.0,0.0,0.0,0.0,0.0,5.6603,-3.7576,0.2539
TypeB1_0052,4,3,6.704,1.064,3.616,0.0,1.8081,1.0,11.8183,0.0,0.0,0.0,1.35,-3.548,10.525,1.35,-1.546,13.97,1.35,1.1,11.536,0.0,0.0,0.0,0.0,0.0,0.0,0.2021,3.3707,4.816
TypeB1_0053,4,3,7.149,0.951,4.413,0.0,2.2064,1.0,12.2552,0.0,0.0,0.0,1.35,-4.21,10.652,1.35,-1.968,14.81,1.35,1.1,10.954,0.0,0.0,0.0,0.0,0.0,0.0,8.7154,2.4902,1.5631
TypeB1_0054,4,3,7.051,0.602,4.477,0.0,2.2384,1.0,11.8208,0.0,0.0,0.0,1.35,-4.346,10.301,1.35,-2.281,14.419,1.35,1.1,10.893,0.0,0.0,0.0,0.0,0.0,0.0,11.9377,4.1518,3.4669
TypeB1_0055,4,3,6.965,1.903,3.617,0.0,1.8087,1.0,13.0229,0.0,0.0,0.0,1.35,-3.584,11.778,1.35,-2.128,15.168,1.35,1.1,11.052,0.0,0.0,0.0,0.0,0.0,0.0,1.3632,4.7366,-2.3678
TypeB1_0056,4,3,7.592,0.727,4.241,0.0,2.1204,1.0,12.3125,0.0,0.0,0.0,1.35,-4.061,10.768,1.35,-2.327,14.784,1.35,1.1,11.257,0.0,0.0,0.0,0.0,0.0,0.0,-9.8197,4.7057,-4.8973
TypeB1_0057,4,3,6.459,0.692,3.657,0.0,1.8285,1.0,10.9372,0.0,0.0,0.0,1.35,-3.582,9.628,1.35,-1.936,13.123,1.35,1.1,9.845,0.0,0.0,0.0,0.0,0.0,0.0,12.2601,1.8039,4.915
TypeB1_0058,4,3,6.527,1.055,4.1,0.0,2.0501,1.0,11.5994,0.0,0.0,0.0,1.35,-3.938,10.101,1.35,-1.877,14.003,1.35,1.1,11.303,0.0,0.0,0.0,0.0,0.0,0.0,7.9486,-2.0434,0.3911
TypeB1_0059,4,3,7.605,1.374,4.206,0.0,2.1032,1.0,12.8089,0.0,0.0,0.0,1.35,-4.061,11.315,1.35,-2.292,15.265,1.35,1.1,12.963,0.0,0.0,0.0,0.0,0.0,0.0,-2.4532,0.7574,-2.1172
TypeB1_0060,4,3,6.864,0.866,3.826,0.0,1.9129,1.0,11.424,0.0,0.0,0.0,1.35,-3.718,10.042,1.35,-2.17,13.682,1.35,1.1,9.802,0.0,0.0,0.0,0.0,0.0,0.0,5.4087,-2.3945,-2.2273
TypeB1_0061,4,3,7.518,0.854,4.058,0.0,2.0289,1.0,12.4939,0.0,0.0,0.0,1.35,-3.963,11.092,1.35,-1.688,14.858,1.35,1.1,11.065,0.0,0.0,0.0,0.0,0.0,0.0,5.1405,1.898,2.5579
TypeB1_0062,4,3,6.66,1.435,3.913,0.0,1.9563,1.0,11.7053,0.0,0.0,0.0,1.35,-3.739,10.226,1.35,-2.09,14.018,1.35,1.1,10.899,0.0,0.0,0.0,0.0,0.0,0.0,14.049,-3.4378,-3.1065
TypeB1_0063,4,3,6.764,0.863,4.234,0.0,2.1172,1.0,11.3682,0.0,0.0,0.0,1.35,-4.142,9.941,1.35,-2.117,13.845,1.35,1.1,11.106,0.0,0.0,0.0,0.0,0.0,0.0,-10.9327,-0.9196,2.1292
TypeB1_0064,4,3,7.406,1.454,3.538,0.0,1.769,1.0,12.673,0.0,0.0,0.0,1.35,-3.506,11.442,1.35,-1.739,14.802,1.35,1.1,11.635,0.0,0.0,0.0,0.0,0.0,0.0,-1.3975,-3.6909,3.3773
TypeB1_0065,4,3,7.287,1.466,4.178,0.0,2.0891,1.0,12.4983,0.0,0.0,0.0,1.35,-3.979,10.94,1.35,-2.178,14.946,1.35,1.1,10.781,0.0,0.0,0.0,0.0,0.0,0.0,3.6229,-4.5209,3.7591
TypeB1_0066,4,3,7.17,1.018,4.497,0.0,2.2485,1.0,11.9322,0.0,0.0,0.0,1.35,-4.321,10.348,1.35,-1.944,14.523,1.35,1.1,9.921,0.0,0.0,0.0,0.0,0.0,0.0,6.492,0.8279,0.5924
TypeB1_0067,4,3,6.4,1.13,3.721,0.0,1.8605,1.0,11.389,0.0,0.0,0.0,1.35,-3.624,10.04,1.35,-2.117,13.595,1.35,1.1,10.622,0.0,0.0,0.0,0.0,0.0,0.0,-14.3932,3.8848,3.4686
TypeB1_0068,4,3,6.529,1.22,4.353,0.0,2.1763,1.0,11.7158,0.0,0.0,0.0,1.35,-4.141,10.112,1.35,-2.268,14.25,1.35,1.1,9.517,0.0,0.0,0.0,0.0,0.0,0.0,-3.6319,2.7651,-0.2403
TypeB1_0069,4,3,7.635,1.334,4.342,0.0,2.1709,1.0,12.8701,0.0,0.0,0.0,1.35,-4.192,11.346,1.35,-1.787,15.372,1.35,1.1,12.097,0.0,0.0,0.0,0.0,0.0,0.0,14.4987,0.6249,2.0082
TypeB1_0070,4,3,6.897,1.284,3.781,0.0,1.8905,1.0,12.0366,0.0,0.0,0.0,1.35,-3.722,10.728,1.35,-2.16,14.271,1.35,1.1,10.648,0.0,0.0,0.0,0.0,0.0,0.0,2.0942,3.5363,-1.45
TypeB1_0071,4,3,7.806,0.653,3.863,0.0,1.9313,1.0,12.3125,0.0,0.0,0.0,1.35,-3.797,10.982,1.35,-2.02,14.602,1.35,1.1,10.775,0.0,0.0,0.0,0.0,0.0,0.0,-8.2678,-1.0095,-2.6682
TypeB1_0072,4,3,6.608,1.405,3.501,0.0,1.7506,1.0,12.1147,0.0,0.0,0.0,1.35,-3.417,10.819,1.35,-2.08,14.199,1.35,1.1,9.942,0.0,0.0,0.0,0.0,0.0,0.0,-8.9601,-4.0728,-3.0216
TypeB1_0073,4,3,6.992,1.881,4.199,0.0,2.0997,1.0,12.9518,0.0,0.0,0.0,1.35,-3.99,11.378,1.35,-1.77,15.389,1.35,1.1,12.347,0.0,0.0,0.0,0.0,0.0,0.0,-11.2479,-4.6296,-4.888
TypeB1_0074,4,3,6.711,1.095,4.228,0.0,2.114,1.0,11.6195,0.0,0.0,0.0,1.35,-4.14,10.2,1.35,-1.824,14.076,1.35,1.1,9.97,0.0,0.0,0.0,0.0,0.0,0.0,4.4477,-1.2361,4.858
TypeB1_0075,4,3,6.891,1.942,3.879,0.0,1.9393,1.0,12.8506,0.0,0.0,0.0,1.35,-3.728,11.406,1.35,-2.189,15.136,1.35,1.1,12.045,0.0,0.0,0.0,0.0,0.0,0.0,-7.982,1.8761,0.7499
TypeB1_0076,4,3,7.817,1.311,3.972,0.0,1.9858,1.0,12.7658,0.0,0.0,0.0,1.35,-3.857,11.352,1.35,-1.85,15.108,1.35,1.1,13.127,0.0,0.0,0.0,0.0,0.0,0.0,-2.2184,2.6167,1.6289
TypeB1_0077,4,3,6.624,0.967,3.97,0.0,1.9849,1.0,11.6107,0.0,0.0,0.0,1.35,-3.899,10.256,1.35,-2.066,13.954,1.35,1.1,9.998,0.0,0.0,0.0,0.0,0.0,0.0,-11.3465,1.6989,-3.1033
TypeB1_0078,4,3,6.324,0.864,4.194,0.0,2.0969,1.0,10.9162,0.0,0.0,0.0,1.35,-4.093,9.483,1.35,-2.178,13.372,1.35,1.1,10.71,0.0,0.0,0.0,0.0,0.0,0.0,-11.0729,-3.5513,-3.4983
TypeB1_0079,4,3,6.638,1.653,4.345,0.0,2.1724,1.0,11.9254,0.0,0.0,0.0,1.35,-4.167,10.365,1.35,-2.551,14.429,1.35,1.1,10.625,0.0,0.0,0.0,0.0,0.0,0.0,-4.6075,0.455,-0.3473
TypeB1_0080,4,3,7.287,1.739,3.578,0.0,1.789,1.0,13.0847,0.0,0.0,0.0,1.35,-3.455,11.727,1.35,-1.537,15.219,1.35,1.1,11.715,0.0,0.0,0.0,0.0,0.0,0.0,1.5908,-1.9212,2.2219
TypeB1_0081,4,3,6.245,1.123,4.435,0.0,2.2174,1.0,11.1264,0.0,0.0,0.0,1.35,-4.282,9.584,1.35,-1.857,13.679,1.35,1.1,11.351,0.0,0.0,0.0,0.0,0.0,0.0,2.6916,-0.9868,-4.3315
TypeB1_0082,4,3,7.246,1.346,3.622,0.0,1.8112,1.0,12.7122,0.0,0.0,0.0,1.35,-3.563,11.43,1.35,-1.811,14.883,1.35,1.1,11.468,0.0,0.0,0.0,0.0,0.0,0.0,13.5393,-3.6811,0.3044
TypeB1_0083,4,3,7.455,0.88,4.18,0.0,2.0901,1.0,12.3129,0.0,0.0,0.0,1.35,-4.041,10.831,1.35,-2.334,14.751,1.35,1.1,11.4,0.0,0.0,0.0,0.0,0.0,0.0,-12.13,0.7562,-4.1894
TypeB1_0084,4,3,7.728,1.035,3.547,0.0,1.7737,1.0,12.66,0.0,0.0,0.0,1.35,-3.452,11.343,1.35,-1.798,14.794,1.35,1.1,12.314,0.0,0.0,0.0,0.0,0.0,0.0,3.4776,0.1747,-4.4737
TypeB1_0085,4,3,7.714,1.297,3.851,0.0,1.9257,1.0,13.0028,0.0,0.0,0.0,1.35,-3.798,11.692,1.35,-2.298,15.258,1.35,1.1,11.206,0.0,0.0,0.0,0.0,0.0,0.0,-11.2135,4.5686,4.5025
TypeB1_0086,4,3,6.662,1.77,4.338,0.0,2.1688,1.0,12.083,0.0,0.0,0.0,1.35,-4.113,10.465,1.35,-2.343,14.606,1.35,1.1,11.108,0.0,0.0,0.0,0.0,0.0,0.0,2.966,2.0648,0.0904
TypeB1_0087,4,3,6.842,1.25,4.314,0.0,2.157,1.0,12.1612,0.0,0.0,0.0,1.35,-4.168,10.648,1.35,-1.825,14.656,1.35,1.1,11.53,0.0,0.0,0.0,0.0,0.0,0.0,9.7786,1.3478,-4.6785
TypeB1_0088,4,3,6.426,1.129,3.918,0.0,1.9592,1.0,11.4316,0.0,0.0,0.0,1.35,-3.791,10.01,1.35,-2.008,13.75,1.35,1.1,9.325,0.0,0.0,0.0,0.0,0.0,0.0,14.0814,4.1816,-4.2383
TypeB1_0089,4,3,7.38,1.388,4.341,0.0,2.1704,1.0,12.8063,0.0,0.0,0.0,1.35,-4.207,11.304,1.35,-2.383,15.328,1.35,1.1,11.066,0.0,0.0,0.0,0.0,0.0,0.0,2.4806,-4.2999,1.1252
TypeB1_0090,4,3,7.095,1.357,4.112,0.0,2.0561,1.0,12.4949,0.0,0.0,0.0,1.35,-3.977,11.029,1.35,-2.082,14.911,1.35,1.1,10.774,0.0,0.0,0.0,0.0,0.0,0.0,-7.1003,-4.1675,-0.1236
TypeB1_0091,4,3,6.444,1.798,4.03,0.0,2.0149,1.0,11.937,0.0,0.0,0.0,1.35,-3.853,10.433,1.35,-2.29,14.296,1.35,1.1,10.913,0.0,0.0,0.0,0.0,0.0,0.0,7.7915,4.9203,1.3286
TypeB1_0092,4,3,7.643,1.81,4.084,0.0,2.0419,1.0,13.0682,0.0,0.0,0.0,1.35,-3.946,11.604,1.35,-1.643,15.437,1.35,1.1,12.846,0.0,0.0,0.0,0.0,0.0,0.0,-10.0384,3.8335,-4.217
TypeB1_0093,4,3,7.334,0.751,3.529,0.0,1.7647,1.0,11.8156,0.0,0.0,0.0,1.35,-3.432,10.498,1.35,-2.05,13.921,1.35,1.1,9.906,0.0,0.0,0.0,0.0,0.0,0.0,-0.5692,-1.1373,1.9066
TypeB1_0094,4,3,6.937,1.508,3.682,0.0,1.8412,1.0,12.418,0.0,0.0,0.0,1.35,-3.54,11.018,1.35,-2.018,14.612,1.35,1.1,12.011,0.0,0.0,0.0,0.0,0.0,0.0,6.541,-2.7089,-0.3879
TypeB1_0095,4,3,7.487,1.907,4.185,0.0,2.0924,1.0,13.5661,0.0,0.0,0.0,1.35,-4.088,12.14,1.35,-2.356,16.004,1.35,1.1,11.183,0.0,0.0,0.0,0.0,0.0,0.0,-11.8171,-2.9534,-2.0593
TypeB1_0096,4,3,7.373,1.54,3.971,0.0,1.9853,1.0,12.8019,0.0,0.0,0.0,1.35,-3.807,11.325,1.35,-1.977,15.147,1.35,1.1,11.712,0.0,0.0,0.0,0.0,0.0,0.0,5.8961,4.0829,-2.4747
TypeB1_0097,4,3,7.698,1.903,4.403,0.0,2.2013,1.0,13.4057,0.0,0.0,0.0,1.35,-4.166,11.763,1.35,-1.787,15.933,1.35,1.1,13.106,0.0,0.0,0.0,0.0,0.0,0.0,-11.8267,-1.6099,4.4397
TypeB1_0098,4,3,7.434,0.671,4.411,0.0,2.2057,1.0,12.0329,0.0,0.0,0.0,1.35,-4.249,10.482,1.35,-2.214,14.599,1.35,1.1,10.61,0.0,0.0,0.0,0.0,0.0,0.0,0.2175,-3.2112,-4.4439
TypeB1_0099,4,3,7.829,1.885,3.633,0.0,1.8165,1.0,13.7128,0.0,0.0,0.0,1.35,-3.573,12.428,1.35,-1.816,15.889,1.35,1.1,12.15,0.0,0.0,0.0,0.0,0.0,0.0,2.9038,-1.1645,0.4922
TypeB1_0100,4,3,6.878,1.933,4.36,0.0,2.1801,1.0,12.7168,0.0,0.0,0.0,1.35,-4.207,11.186,1.35,-2.509,15.235,1.35,1.1,10.539,0.0,0.0,0.0,0.0,0.0,0.0,-6.0774,-0.9911,0.8117
TypeB1_0101,4,3,6.463,0.747,4.129,0.0,2.0644,1.0,10.9575,0.0,0.0,0.0,1.35,-3.992,9.486,1.35,-1.705,13.355,1.35,1.1,9.26,0.0,0.0,0.0,0.0,0.0,0.0,0.4191,-4.636,3.9214
TypeB1_0102,4,3,6.521,0.823,3.544,0.0,1.7722,1.0,11.3882,0.0,0.0,0.0,1.35,-3.47,10.098,1.35,-1.962,13.512,1.35,1.1,9.129,0.0,0.0,0.0,0.0,0.0,0.0,-6.1202,1.6466,4.3143
TypeB1_0103,4,3,7.724,0.747,4.378,0.0,2.1892,1.0,12.5898,0.0,0.0,0.0,1.35,-4.228,11.059,1.35,-2.339,15.135,1.35,1.1,11.891,0.0,0.0,0.0,0.0,0.0,0.0,-7.5304,-3.8713,1.0171
TypeB1_0104,4,3,6.351,1.137,4.468,0.0,2.2341,1.0,11.2053,0.0,0.0,0.0,1.35,-4.357,9.715,1.35,-2.042,13.792,1.35,1.1,9.327,0.0,0.0,0.0,0.0,0.0,0.0,-10.4883,1.1201,-4.1981
TypeB1_0105,4,3,7.159,1.122,4.33,0.0,2.1649,1.0,12.1002,0.0,0.0,0.0,1.35,-4.123,10.506,1.35,-1.729,14.587,1.35,1.1,12.127,0.0,0.0,0.0,0.0,0.0,0.0,-9.3891,-0.0964,3.6189
TypeB1_0106,4,3,7.167,0.961,4.117,0.0,2.0583,1.0,12.0122,0.0,0.0,0.0,1.35,-3.992,10.559,1.35,-1.955,14.428,1.35,1.1,9.969,0.0,0.0,0.0,0.0,0.0,0.0,8.236,1.6843,3.3935
TypeB1_0107,4,3,6.541,1.716,3.926,0.0,1.9632,1.0,12.3883,0.0,0.0,0.0,1.35,-3.782,10.943,1.35,-1.611,14.685,1.35,1.1,11.964,0.0,0.0,0.0,0.0,0.0,0.0,-13.6813,0.6031,2.5063
TypeB1_0108,4,3,6.976,1.04,3.814,0.0,1.9071,1.0,11.9544,0.0,0.0,0.0,1.35,-3.754,10.639,1.35,-1.691,14.211,1.35,1.1,9.951,0.0,0.0,0.0,0.0,0.0,0.0,-4.5104,2.7456,-1.5081
TypeB1_0109,4,3,6.235,1.187,3.887,0.0,1.9433,1.0,11.3417,0.0,0.0,0.0,1.35,-3.789,9.964,1.35,-2.282,13.62,1.35,1.1,10.947,0.0,0.0,0.0,0.0,0.0,0.0,10.8958,3.9726,-1.5353
TypeB1_0110,4,3,6.528,1.858,3.655,0.0,1.8273,1.0,12.3937,0.0,0.0,0.0,1.35,-3.523,11.012,1.35,-1.811,14.581,1.35,1.1,10.8,0.0,0.0,0.0,0.0,0.0,0.0,-9.0364,2.8502,-4.4177
TypeB1_0111,4,3,7.977,0.932,4.0,0.0,1.9999,1.0,13.0099,0.0,0.0,0.0,1.35,-3.919,11.636,1.35,-1.724,15.354,1.35,1.1,11.56,0.0,0.0,0.0,0.0,0.0,0.0,0.2286,-4.2833,4.0455
TypeB1_0112,4,3,7.494,1.772,3.578,0.0,1.7891,1.0,13.0062,0.0,0.0,0.0,1.35,-3.439,11.629,1.35,-1.597,15.147,1.35,1.1,13.066,0.0,0.0,0.0,0.0,0.0,0.0,12.2988,2.2743,-3.1399
TypeB1_0113,4,3,7.48,1.003,4.247,0.0,2.1235,1.0,12.4692,0.0,0.0,0.0,1.35,-4.051,10.903,1.35,-2.3,14.946,1.35,1.1,12.096,0.0,0.0,0.0,0.0,0.0,0.0,10.3878,-3.2733,-1.3404
TypeB1_0114,4,3,7.756,1.405,4.061,0.0,2.0304,1.0,13.0937,0.0,0.0,0.0,1.35,-3.883,11.583,1.35,-1.696,15.461,1.35,1.1,13.09,0.0,0.0,0.0,0.0,0.0,0.0,-3.999,4.9603,-4.7258
TypeB1_0115,4,3,7.234,0.704,3.756,0.0,1.878,1.0,11.5507,0.0,0.0,0.0,1.35,-3.688,10.235,1.35,-1.652,13.777,1.35,1.1,10.436,0.0,0.0,0.0,0.0,0.0,0.0,-0.861,1.5583,-0.33
TypeB1_0116,4,3,6.252,0.938,3.826,0.0,1.9132,1.0,11.2942,0.0,0.0,0.0,1.35,-3.709,9.901,1.35,-1.846,13.566,1.35,1.1,10.307,0.0,0.0,0.0,0.0,0.0,0.0,-3.7473,0.6039,-0.7863
TypeB1_0117,4,3,7.321,1.086,4.229,0.0,2.1143,1.0,12.1231,0.0,0.0,0.0,1.35,-4.125,10.681,1.35,-1.999,14.595,1.35,1.1,11.804,0.0,0.0,0.0,0.0,0.0,0.0,4.0115,3.1699,0.6969
TypeB1_0118,4,3,7.168,0.918,3.553,0.0,1.7763,1.0,12.0347,0.0,0.0,0.0,1.35,-3.526,10.808,1.35,-1.649,14.167,1.35,1.1,11.528,0.0,0.0,0.0,0.0,0.0,0.0,-10.3775,0.8071,0.9153
TypeB1_0119,4,3,6.796,1.533,3.696,0.0,1.8481,1.0,12.4351,0.0,0.0,0.0,1.35,-3.603,11.095,1.35,-1.666,14.636,1.35,1.1,11.974,0.0,0.0,0.0,0.0,0.0,0.0,-7.8755,4.0967,-4.872
TypeB1_0120,4,3,7.86,0.82,4.365,0.0,2.1826,1.0,12.3533,0.0,0.0,0.0,1.35,-4.156,10.75,1.35,-1.924,14.883,1.35,1.1,10.498,0.0,0.0,0.0,0.0,0.0,0.0,-4.1715,-2.4387,-2.6215
TypeB1_0121,4,3,6.954,1.395,4.373,0.0,2.1867,1.0,12.1311,0.0,0.0,0.0,1.35,-4.192,10.561,1.35,-1.93,14.665,1.35,1.1,10.325,0.0,0.0,0.0,0.0,0.0,0.0,-5.3979,-3.0606,4.9374
TypeB1_0122,4,3,6.752,1.075,4.205,0.0,2.1026,1.0,11.9593,0.0,0.0,0.0,1.35,-3.991,10.378,1.35,-1.851,14.409,1.35,1.1,11.716,0.0,0.0,0.0,0.0,0.0,0.0,9.3687,-1.7432,4.9613
TypeB1_0123,4,3,7.12,1.14,3.557,0.0,1.7785,1.0,12.3465,0.0,0.0,0.0,1.35,-3.526,11.114,1.35,-1.871,14.483,1.35,1.1,11.929,0.0,0.0,0.0,0.0,0.0,0.0,4.1784,-0.5871,4.735
TypeB1_0124,4,3,6.798,0.98,4.171,0.0,2.0857,1.0,11.7372,0.0,0.0,0.0,1.35,-3.987,10.199,1.35,-1.857,14.172,1.35,1.1,11.535,0.0,0.0,0.0,0.0,0.0,0.0,-9.939,2.3317,2.6348
TypeB1_0125,4,3,7.2,1.923,4.024,0.0,2.0119,1.0,13.3071,0.0,0.0,0.0,1.35,-3.881,11.847,1.35,-2.216,15.67,1.35,1.1,12.685,0.0,0.0,0.0,0.0,0.0,0.0,13.9781,3.201,-3.5828
TypeB1_0126,4,3,6.336,1.219,3.742,0.0,1.8712,1.0,11.7044,0.0,0.0,0.0,1.35,-3.629,10.33,1.35,-1.56,13.914,1.35,1.1,10.267,0.0,0.0,0.0,0.0,0.0,0.0,4.3989,-0.002,2.3728
TypeB1_0127,4,3,7.943,0.663,3.636,0.0,1.8178,1.0,12.6867,0.0,0.0,0.0,1.35,-3.592,11.424,1.35,-1.65,14.858,1.35,1.1,12.174,0.0,0.0,0.0,0.0,0.0,0.0,-13.1544,-2.2444,-0.406
TypeB1_0128,4,3,7.021,1.741,3.829,0.0,1.9147,1.0,12.4949,0.0,0.0,0.0,1.35,-3.748,11.148,1.35,-2.209,14.75,1.35,1.1,12.73,0.0,0.0,0.0,0.0,0.0,0.0,-11.2349,-1.3117,-2.9535
TypeB1_0129,4,3,6.246,1.865,4.054,0.0,2.027,1.0,12.1747,0.0,0.0,0.0,1.35,-3.87,10.658,1.35,-1.697,14.539,1.35,1.1,10.334,0.0,0.0,0.0,0.0,0.0,0.0,8.5004,1.2072,-3.0976
TypeB1_0130,4,3,7.135,1.886,4.004,0.0,2.0018,1.0,12.7243,0.0,0.0,0.0,1.35,-3.916,11.341,1.35,-1.785,15.076,1.35,1.1,11.522,0.0,0.0,0.0,0.0,0.0,0.0,5.3116,-3.185,-2.3655
TypeB1_0131,4,3,7.918,1.653,3.87,0.0,1.935,1.0,13.5836,0.0,0.0,0.0,1.35,-3.803,12.251,1.35,-2.249,15.857,1.35,1.1,12.612,0.0,0.0,0.0,0.0,0.0,0.0,2.0243,3.8091,3.8904
TypeB1_0132,4,3,6.706,1.213,3.672,0.0,1.836,1.0,11.8361,0.0,0.0,0.0,1.35,-3.589,10.513,1.35,-1.833,14.032,1.35,1.1,10.38,0.0,0.0,0.0,0.0,0.0,0.0,3.41,-2.1178,-2.9555
TypeB1_0133,4,3,7.788,1.978,3.607,0.0,1.8036,1.0,13.4241,0.0,0.0,0.0,1.35,-3.511,12.095,1.35,-1.5,15.566,1.35,1.1,13.047,0.0,0.0,0.0,0.0,0.0,0.0,8.6291,1.0526,1.31
TypeB1_0134,4,3,6.864,0.827,4.398,0.0,2.1989,1.0,11.5576,0.0,0.0,0.0,1.35,-4.193,9.954,1.35,-2.185,14.117,1.35,1.1,11.495,0.0,0.0,0.0,0.0,0.0,0.0,-8.0712,-1.82,-2.2949
TypeB1_0135,4,3,7.635,1.188,3.885,0.0,1.9424,1.0,12.5883,0.0,0.0,0.0,1.35,-3.802,11.231,1.35,-2.037,14.889,1.35,1.1,11.378,0.0,0.0,0.0,0.0,0.0,0.0,10.4007,-3.7189,-0.0353
TypeB1_0136,4,3,7.049,1.259,4.368,0.0,2.1839,1.0,12.355,0.0,0.0,0.0,1.35,-4.195,10.797,1.35,-2.375,14.892,1.35,1.1,10.096,0.0,0.0,0.0,0.0,0.0,0.0,5.1777,-2.4557,3.913
TypeB1_0137,4,3,7.716,0.601,3.992,0.0,1.9958,1.0,12.3608,0.0,0.0,0.0,1.35,-3.868,10.93,1.35,-2.132,14.713,1.35,1.1,11.095,0.0,0.0,0.0,0.0,0.0,0.0,0.745,2.5115,-1.1893
TypeB1_0138,4,3,6.842,1.826,4.467,0.0,2.2335,1.0,12.8035,0.0,0.0,0.0,1.35,-4.351,11.307,1.35,-2.334,15.395,1.35,1.1,11.16,0.0,0.0,0.0,0.0,0.0,0.0,13.6912,4.6661,-1.7618
